TTI,Total_Throughput_Mbps,Fairness_Index,User_0_Throughput,User_1_Throughput,User_2_Throughput,User_3_Throughput,User_4_Throughput,User_5_Throughput,User_6_Throughput,User_7_Throughput,User_8_Throughput,User_9_Throughput,User_0_RBs,User_1_RBs,User_2_RBs,User_3_RBs,User_4_RBs,User_5_RBs,User_6_RBs,User_7_RBs,User_8_RBs,User_9_RBs
58,8948.449999999988,0.7958027911108652,1111.3999999999987,240.2,1606.3499999999924,1532.499999999995,880.5499999999994,1166.7000000000012,456.45000000000203,955.1499999999993,704.4499999999987,294.7000000000015,5,5,5,5,5,5,5,5,5,5
59,9090.449999999988,0.7945841035499132,1127.9999999999984,243.19999999999996,1634.0999999999922,1560.2499999999948,894.1999999999995,1186.2000000000016,463.8500000000021,977.7499999999992,705.1999999999986,297.70000000000164,5,5,5,5,5,5,5,5,5,5
60,9241.349999999988,0.793762760925299,1150.5999999999983,246.19999999999993,1661.849999999992,1587.9999999999945,907.8499999999996,1205.700000000002,471.2500000000022,1000.3499999999991,705.9499999999985,303.60000000000167,5,5,5,5,5,5,5,5,5,5
61,9392.249999999987,0.7929437659466986,1173.1999999999982,249.1999999999999,1689.5999999999917,1615.7499999999943,921.4999999999997,1225.2000000000025,478.6500000000023,1022.949999999999,706.6999999999983,309.5000000000017,5,5,5,5,5,5,5,5,5,5
62,9543.149999999987,0.7921282739829177,1195.7999999999981,252.19999999999987,1717.3499999999915,1643.499999999994,935.1499999999997,1244.700000000003,486.0500000000024,1045.549999999999,707.4499999999982,315.40000000000174,5,5,5,5,5,5,5,5,5,5
63,9692.549999999988,0.7911708891700661,1218.399999999998,255.19999999999985,1745.0999999999913,1671.2499999999939,948.7999999999998,1264.2000000000035,491.95000000000243,1068.149999999999,708.1999999999981,321.3000000000018,5,5,5,5,5,5,5,5,5,5
64,9836.799999999988,0.7905231485238186,1240.999999999998,258.19999999999993,1772.849999999991,1693.8499999999938,962.4499999999999,1283.700000000004,497.85000000000247,1090.7499999999989,708.949999999998,327.2000000000018,5,5,5,5,5,5,5,5,5,5
65,9984.149999999987,0.789857830760426,1263.5999999999979,261.20000000000005,1800.5999999999908,1716.4499999999937,976.1,1306.3000000000038,503.7500000000025,1113.3499999999988,709.6999999999979,333.10000000000184,5,5,5,5,5,5,5,5,5,5
66,10131.499999999987,0.7891916609813553,1286.1999999999978,264.20000000000016,1828.3499999999906,1739.0499999999936,989.7500000000001,1328.9000000000037,509.65000000000254,1135.9499999999987,710.4499999999978,339.0000000000019,5,5,5,5,5,5,5,5,5,5
67,10278.849999999986,0.7885256312348068,1308.7999999999977,267.2000000000003,1856.0999999999904,1761.6499999999935,1003.4000000000002,1351.5000000000036,515.5500000000023,1158.5499999999986,711.1999999999977,344.9000000000019,5,5,5,5,5,5,5,5,5,5
68,10426.199999999986,0.7878606212278747,1331.3999999999976,270.2000000000004,1883.8499999999901,1784.2499999999934,1017.0500000000003,1374.1000000000035,521.4500000000021,1181.1499999999985,711.9499999999975,350.80000000000194,5,5,5,5,5,5,5,5,5,5
69,10570.449999999984,0.787215345016697,1353.9999999999975,273.2000000000005,1911.59999999999,1806.8499999999933,1030.7000000000003,1393.600000000004,527.3500000000018,1203.7499999999984,712.6999999999974,356.700000000002,5,5,5,5,5,5,5,5,5,5
70,10714.699999999984,0.7865724647822544,1376.5999999999974,276.2000000000006,1939.3499999999897,1829.4499999999932,1044.3500000000004,1413.1000000000045,533.2500000000016,1226.3499999999983,713.4499999999973,362.600000000002,5,5,5,5,5,5,5,5,5,5
71,10858.949999999984,0.785932545892178,1399.1999999999973,279.2000000000007,1967.0999999999894,1852.0499999999931,1058.0000000000005,1432.600000000005,539.1500000000013,1248.9499999999982,714.1999999999972,368.50000000000205,5,5,5,5,5,5,5,5,5,5
72,11004.649999999983,0.7852376894490344,1421.7999999999972,282.20000000000084,1994.8499999999892,1874.649999999993,1074.6000000000001,1452.1000000000054,545.0500000000011,1271.5499999999981,714.9499999999971,372.900000000002,5,5,5,5,5,5,5,5,5,5
73,11150.349999999984,0.7845482803615269,1444.3999999999971,285.20000000000095,2022.599999999989,1897.249999999993,1091.1999999999998,1471.6000000000058,550.9500000000008,1294.149999999998,715.699999999997,377.300000000002,5,5,5,5,5,5,5,5,5,5
74,11293.149999999983,0.7836173024890162,1466.999999999997,288.20000000000107,2050.349999999989,1919.8499999999929,1107.7999999999995,1491.1000000000063,553.950000000001,1316.749999999998,716.4499999999969,381.700000000002,5,5,5,5,5,5,5,5,5,5
